Whiskey,Percent.whiskey,Rep,Style,o-Xylene,p-Xylene,Mesitylene,Furfural,Benzofuran,Benzaldehyde,"2-Furancarboxaldehyde, 5-methyl-",Benzonitrile,"Benzofuran, 2-methyl-",Naphthalene,"1H-Indene, 1-ethylidene-",trans-3-Methyl-4-octanolide,"Phenol, 2-methyl-","Phenol, 4-ethyl-2-methoxy-",Mesitylene,"Phenol, 3,4-dimethyl-","Phenol, 3-ethyl-5-methyl-","Phenol, 3-ethyl-",Dibenzofuran
Monkey Shoulder,100,3,BS,43924.18953,28207.37573,12887.57345,642778.129,1136.689804,68437.30477,8766.67141,1472.18468,1934.014346,4527.506794,270.5666049,5156.70066,0,0,6355.576778,480.9517758,0,0,953.4141271
Four Roses,50,1,BU,5719.232864,2703.235882,7881.720516,219966.706,1867.133228,10420.91011,10268.2371,298.7077672,2825.66525,4363.426645,1605.300766,81505.29328,0,0,7305.011001,470.0701318,0,46.5307737,0
Four Roses,50,2,BU,4659.362937,2284.309083,6840.559772,214770.7698,1630.1803,9593.678265,10815.80743,174.3984603,2441.455567,3859.776818,1146.651237,76394.96784,0,0,6274.941054,474.6138854,0,40.57306565,0
Four Roses,50,3,BU,5677.537322,2812.45647,7713.269525,218723.9492,1688.649102,9773.170008,9985.957878,309.6811843,2721.988341,3976.790449,1235.185594,73285.59963,0,0,7303.121971,413.016507,0,38.71499956,0
Four Roses,60,1,BU,4328.386916,2096.566988,7385.892346,235162.8002,1555.072942,10116.58818,13126.76462,433.7998894,2680.194698,3578.724287,956.6885854,78153.80046,0,0,7128.472818,437.0565346,0,0,0
Four Roses,60,2,BU,4353.585054,2116.046876,7226.343712,234285.3562,1742.47412,11202.22526,13445.90262,559.9631671,2741.323618,4725.367409,1631.084897,81853.56711,0,0,7057.743373,497.3871638,16.10471764,41.92458275,22.83934417
Four Roses,60,3,BU,3820.437735,1990.268501,6962.016532,226737.8174,1530.87817,10132.51404,13085.08796,346.022898,2301.988479,3702.27886,1054.590872,71186.91262,0,0,6620.919947,448.7897441,0,46.59322272,20.21157803
Four Roses,70,1,BU,3971.842458,1861.600081,6277.733204,232125.4108,1344.044003,9747.181288,14655.7754,334.9659923,1957.012567,3515.264266,488.5158501,59128.49971,0,0,6188.497746,423.1776531,0,13.11890527,0
Four Roses,70,2,BU,3698.298713,1935.123528,6197.745225,232559.2222,1328.701078,9496.463297,14621.95834,354.8230129,1988.791685,3066.340681,113.5553857,64328.78478,0,0,5988.503884,393.2584812,0,14.83375507,0
Four Roses,70,3,BU,3651.726038,1747.274301,6012.140242,224018.337,1377.8594,9217.456458,13908.40298,319.306551,1836.880028,3009.508919,181.4418023,58910.31685,0,0,5972.724349,381.1107924,0,12.75545112,0
Four Roses,80,1,BU,2676.486549,1391.767351,5271.085223,236277.902,1016.394405,8441.478935,14734.63912,265.1146654,1750.145228,2115.788575,0,46672.74016,0,0,5239.313273,326.3137843,0,0,0
Four Roses,80,2,BU,2596.261215,1203.986502,5276.828505,234959.0085,1107.071703,8781.620552,14911.83359,288.3379452,1721.647705,2136.475554,0,43192.47361,0,0,5127.404974,313.1016522,0,0,0
Four Roses,80,3,BU,2627.568919,1352.095499,5366.627645,238665.9096,1042.788602,9042.909087,15342.2271,273.8370169,1695.016253,2812.471052,0,49267.13743,0,0,5133.260875,347.9676111,0,0,0
Four Roses,90,1,BU,1887.563304,911.3690388,4323.022278,237578.9918,778.1785005,7884.35558,15004.42957,120.6537812,1502.892314,2113.191618,0,36617.52761,0,0,4302.676356,287.3626665,0,0,0
Four Roses,90,2,BU,1913.515954,991.6633986,4408.229919,237904.6698,671.7029787,7718.331924,15373.80193,114.9908038,1504.162225,1925.827146,0,38497.55006,0,0,4311.605212,288.6168552,0,0,0
Four Roses,90,3,BU,1901.099604,987.8891839,4508.011548,244453.8608,678.4447622,8432.426121,15490.01029,119.0386384,1599.582651,2017.653829,0,40530.55481,0,0,4334.69025,293.0193668,0,0,0
Four Roses,100,1,BU,1530.36907,871.4895423,3600.284576,233769.2035,583.8155625,6912.249811,14762.72248,63.04353829,1432.601211,1200.036503,0,29086.66633,0,0,3444.377216,230.6214362,0,0,0
Four Roses,100,2,BU,1632.003025,813.9802128,3522.919109,231397.947,578.5020297,7204.281222,14919.64422,72.89026801,1395.067532,1625.901038,0,28073.14996,0,0,3509.740491,250.5430221,0,0,0
Four Roses,100,3,BU,1647.804886,847.467226,3435.355437,225697.5152,572.5389026,6735.431695,14085.42839,46.01153256,1353.369182,1535.938895,70.80005938,22090.06893,0,0,3383.537127,232.7701016,0,0,0
Russell Reserve,50,1,RW,35060.02003,15919.67309,14820.53922,512777.5467,3267.483775,27795.86356,35465.93515,896.4602737,2095.176548,9370.622053,4693.298452,108495.521,490.9508068,11753.10695,9860.163961,3634.45371,110.3987452,8039.96852,110.189524
Russell Reserve,50,2,RW,30519.64978,14031.15487,12947.777,468865.8025,2827.764879,27727.09832,31822.89154,590.9819721,1639.011077,8779.138443,4301.073701,90993.39063,399.8713102,10097.08953,8371.561893,3052.771771,96.98496669,7121.422767,98.17667422
Russell Reserve,50,3,RW,34102.24666,14254.95891,14743.67828,493431.4135,3336.255385,27439.16615,35462.15186,791.8012572,2152.785263,9812.737506,4858.286596,106616.3409,421.7702964,11313.96936,8750.245025,3447.557339,107.6609637,7771.828804,98.90838671
Russell Reserve,60,1,RW,33933.03924,14838.30562,14173.9599,539921.6068,3054.207423,26718.01921,36929.87494,1020.148191,1762.79404,8368.042281,3635.522652,99676.44652,421.7356067,10147.42327,8680.874789,3087.288531,103.87151,6840.634526,103.2645795
Russell Reserve,60,2,RW,31344.54477,14166.15618,13251.05327,509150.9121,2937.015021,26279.76468,34752.95844,1027.103108,1691.759098,7804.54085,3544.082152,88929.50931,386.4316212,8919.379233,8144.74092,2595.818002,103.9296273,5923.586617,95.04126812
Russell Reserve,60,3,RW,27047.51445,12775.89216,11729.13276,479159.6965,2635.7864,26081.42207,33199.54,844.2095409,1417.224729,7537.572127,3583.829757,80533.66754,435.2743067,8734.014452,8150.960218,2346.665447,92.68515879,5822.163944,82.80322011
Russell Reserve,70,1,RW,29560.24907,13238.7441,11890.56605,510197.5823,2495.694971,25735.25301,35995.45249,1016.538649,1362.556503,6909.614438,1599.864311,71913.2654,338.8487004,7377.984731,8089.479295,1909.314191,98.24541884,4472.252186,91.23509089
Russell Reserve,70,2,RW,28832.2177,13046.71775,11896.95784,509822.9952,2303.451813,25175.53462,35837.09279,1118.229614,1456.205395,6420.221983,2546.189449,74673.13465,326.14838,7501.906942,7339.456751,1962.072865,98.50694239,4666.786856,87.37547173
Russell Reserve,70,3,RW,30454.04564,13306.53679,12416.18013,546764.5082,2190.48037,24236.60249,35244.39308,1190.844599,1483.775554,5917.447533,929.964008,81341.03321,349.299667,7356.106889,7766.577658,2143.716016,86.53533519,5372.784948,91.41161758
Russell Reserve,80,1,RW,25968.52646,12167.30231,10252.24186,531141.1025,1298.362319,22821.71098,34708.6018,1133.993476,881.6090595,4794.452734,638.4663986,65875.71912,325.8366517,5592.302709,6620.458205,1668.666566,89.57289839,3911.394716,82.97330141
Russell Reserve,80,2,RW,27540.00299,12835.50032,11151.39255,549569.6902,1704.463216,23973.44692,35833.6609,1161.146427,978.0438905,4181.517795,525.5846168,74501.99896,387.5880289,5940.181738,7434.619151,1700.129591,83.79682693,4404.619063,82.01500483
Russell Reserve,80,3,RW,26516.17497,12004.98996,10622.16643,547130.7756,1241.078484,20849.30613,33205.47568,1167.146283,951.1880845,3567.224488,12.20319862,66417.80164,293.7439215,5474.440898,6571.109704,1567.016773,68.17398797,3795.768991,71.51574566
Russell Reserve,90,1,RW,18634.84092,9568.653779,8015.415433,547015.4068,1192.280929,20835.11778,34920.40035,796.6271239,608.8116333,4029.919325,171.8942015,45911.58896,186.3956113,4038.229038,4727.527498,1152.912203,26.55627746,2257.048357,75.36013228
Russell Reserve,90,2,RW,20377.23645,10121.48035,8348.626952,554151.8786,1142.043189,21001.16101,34971.64747,782.3648463,666.9811948,3601.715304,0,51791.71991,368.7186329,4221.466734,5291.89715,1158.277525,34.41707573,2710.96643,69.37086791
Russell Reserve,90,3,RW,18237.81723,9510.849384,7646.186185,527393.3796,1068.440138,20907.5379,33559.00265,638.0373826,590.2804314,3958.275388,239.2781075,43103.23805,289.2740128,3284.316881,4967.383904,1018.641211,7.900039574,1887.957722,68.15287236
Russell Reserve,100,1,RW,15618.61771,8003.179733,6008.949545,511468.3436,874.7141881,18828.46885,32337.05562,176.9742421,557.0558992,3272.519172,158.9316453,30724.42572,177.6293055,2197.745206,3799.599132,727.7897802,0,1346.991861,64.90731636
Russell Reserve,100,2,RW,13979.72472,7643.691229,5750.142269,515096.3569,858.699847,18662.15669,32127.22909,145.5963406,510.1661158,2950.051522,72.65106639,30173.24906,232.8591572,2081.953812,3836.97359,757.2211428,0,1364.466524,57.82114896
Russell Reserve,100,3,RW,16141.1703,8212.331568,6226.534264,516640.8243,879.1668499,18073.87553,31996.06692,169.1548424,498.6718431,3014.268272,0,34616.09658,271.7093495,2408.413122,3803.856678,768.6500964,0,1497.805236,61.20502622
George T Stagg,50,1,BB,54979.09182,54395.32919,23201.30645,211454.511,752.9001563,12577.17874,8969.569842,383.4524135,582.2259225,2276.442484,0,43459.84368,0,0,96112.12425,248.5069794,0,7867.899445,0
George T Stagg,50,2,BB,52436.28818,51921.90868,21911.43323,204973.6326,539.8822282,12037.87726,7831.865304,440.5413628,814.1412457,2039.573076,0,47425.24523,0,0,89812.46076,243.9202496,0,8208.128077,0
George T Stagg,50,3,BB,55499.75747,53704.8627,23047.20874,213619.488,577.3899881,13110.04767,10160.7397,297.7465905,479.7189413,2985.65458,0,62911.24241,0,0,94802.25117,288.9341854,0,12771.2307,0
George T Stagg,60,1,BB,36937.41774,38082.85526,15437.67086,203676.1918,499.0066836,10971.78084,8139.595364,66.67291965,283.0888647,1465.744769,0,28628.16158,0,0,62767.85545,227.364428,0,4407.217337,0
George T Stagg,60,2,BB,37153.48437,38266.93711,15937.54496,206581.5195,522.3475222,11492.86282,8797.253799,64.78927644,317.3069882,1696.950281,0,29750.45371,0,0,62444.7799,239.1346004,0,4784.145601,0
George T Stagg,60,3,BB,38564.93379,40014.23575,16142.87579,212401.8287,511.0846738,11202.08715,9651.621185,53.44436667,330.2258925,1680.689774,0,29820.08769,0,0,64260.65819,239.9015756,0,4592.364427,0
George T Stagg,70,1,BB,27503.87468,29273.90844,10761.23303,203958.4863,542.1511548,8977.5287,8560.394774,59.83483711,885.1241245,1054.382354,0,15875.37162,0,0,42300.95095,197.6723384,0,1829.429045,0
George T Stagg,70,2,BB,26797.69509,28293.15067,10854.35026,205631.3824,507.5723702,9304.371206,8787.039747,58.63512762,865.5816645,1170.685144,76.61938004,19206.42446,0,0,42076.26436,192.7721182,0,2586.246367,0
George T Stagg,70,3,BB,26005.72232,27257.85374,10521.25209,203054.1962,511.3274823,10119.88092,8059.029996,57.15662601,820.7048907,1072.230138,0,17360.3379,0,0,40341.28515,217.0058628,0,2229.102679,0
George T Stagg,80,1,BB,18149.52299,20729.40324,6800.585136,193618.1624,490.756594,7191.807298,6607.737899,0,1117.740883,191.8330375,27.5919101,10883.27235,0,0,26540.2098,63.79581825,0,1368.995442,0
George T Stagg,80,2,BB,19315.71507,21224.31943,7284.915798,195813.9404,521.6642991,7776.18581,7762.087371,0,1035.676941,754.3494918,21.80091731,10817.42108,0,0,28046.59882,82.42584992,0,1273.759203,0
George T Stagg,80,3,BB,18822.8017,20892.89914,7298.562477,196709.6778,539.0434915,8005.385939,7004.359614,0,1061.831212,766.8613696,0,12936.23162,0,0,27624.25885,86.25901914,0,1689.309617,0
George T Stagg,90,1,BB,13519.37273,15808.80193,5053.242164,190479.5988,489.7279721,6633.735445,6655.226702,0,1225.928373,21.12316464,31.79365178,10120.73701,0,0,18926.57752,67.83587206,0,1350.835289,0
George T Stagg,90,2,BB,13751.02264,16300.38258,5268.316519,195057.1027,479.462112,6823.894144,7595.449182,0,1185.658417,841.7581604,27.54775654,10022.85288,0,0,19460.89929,74.34454015,0,1287.444141,0
George T Stagg,90,3,BB,13500.68516,15756.00546,4997.832356,194707.6098,491.6608336,6869.314809,6432.274845,0,1232.06598,200.6028527,26.34395973,12572.43317,0,0,18885.12947,62.51668239,0,1775.753683,0
George T Stagg,100,1,BB,10110.10793,12145.21232,3630.8048,189936.4894,456.3675366,5547.855503,7449.506076,0,1012.513213,888.5592813,29.42038877,9591.852829,0,0,13274.49122,24.37158542,0,1512.907662,0
George T Stagg,100,2,BB,10146.94662,12237.04147,3804.992018,192579.8002,473.5782536,6189.571031,6711.713431,0,1160.054389,191.0304465,32.57065852,9231.820722,0,0,13728.03555,41.91688182,0,1323.108245,0
George T Stagg,100,3,BB,9625.987211,11790.31435,3414.435161,186440.5179,454.0519893,5396.172915,7157.560536,99.81489062,991.0122245,666.9089386,30.49157156,8678.205117,0,0,12738.45277,37.05182014,0,1229.251571,0
Teeling,50,1,IW,19813.64061,13055.91641,31672.49087,275143.0558,893.4556879,52591.58704,1467.643413,489.698845,1650.768194,3093.18257,0,4148.662332,0,0,55086.32611,1074.246727,0,0,0
Teeling,50,2,IW,21425.50968,14133.91068,35403.17632,289063.8897,917.7568642,56965.13634,1697.162736,482.1824216,1772.592994,3652.188221,377.9535064,4857.463116,0,0,61118.14984,1271.249858,0,0,0
Teeling,50,3,IW,23967.95791,15343.36719,37166.2991,304658.7378,1130.152297,60185.60993,1507.355765,497.639677,2161.721864,3541.647389,227.3066576,5177.816431,0,0,66211.4595,1037.331159,0,0,0
Teeling,60,1,IW,20406.82459,14161.0952,33674.99723,306092.7893,913.7559952,55807.6153,1500.258197,528.0501248,1679.478639,2759.265405,0,4191.297285,0,0,58838.4416,1051.926497,0,0,0
Teeling,60,2,IW,23624.42279,15339.4755,36175.24248,321661.769,894.5281459,61100.71316,1672.298365,521.0327534,1840.161901,3513.093164,346.7372152,4430.000991,0,0,65467.2435,1151.412252,0,0,0
Teeling,60,3,IW,20802.48472,14135.59643,33216.16839,298600.4659,716.2955278,50136.99377,1428.899891,434.4014504,1628.129422,2334.178463,0,3613.281218,0,0,59681.48869,800.471325,0,0,0
Teeling,70,1,IW,19285.00676,13758.3994,33517.24354,338834.6731,662.6358255,58193.01077,2212.217632,316.9473269,1632.710965,3061.699654,0,3533.065584,0,0,60117.98714,678.0498495,0,0,0
Teeling,70,2,IW,15878.0014,11448.86811,30109.06219,327484.6256,544.4549109,54735.74418,1880.11611,196.3587992,1576.235199,2306.900041,0,3259.022567,0,0,52332.5328,540.2058405,0,0,0
Teeling,70,3,IW,19191.79903,13238.41899,30992.6869,329037.3103,549.0226911,54005.09726,1990.456975,200.8339798,1629.642248,2494.490826,0,3238.901136,0,0,56178.03258,539.8691702,0,0,0
Teeling,80,1,IW,17438.72852,12846.21438,27954.40773,340117.2884,542.0326231,51136.75964,1853.469063,200.1531784,1540.609994,2166.359904,0,2061.460196,0,0,51003.28946,351.3438213,0,0,0
Teeling,80,2,IW,17037.62321,12553.88746,26720.57975,334235.329,539.1907168,50049.66609,1700.209077,202.8903686,1527.891005,2038.660265,0,1729.07598,0,0,49144.65895,335.6435248,0,0,0
Teeling,80,3,IW,16349.13462,12119.47116,25233.7988,321445.518,514.0391166,44474.6496,1768.717645,182.1673971,1394.408953,1481.555011,0,1754.20339,0,0,47514.42014,271.0245047,0,0,0
Teeling,90,1,IW,14730.66918,11153.61402,20077.88972,335904.8522,435.1673527,39889.86015,1499.270347,136.8213639,1240.311295,951.4709544,0,1264.827663,0,0,37181.57864,198.4116584,0,0,0
Teeling,90,2,IW,15072.33629,11081.02553,21320.65502,350521.2471,490.143377,45339.79538,2189.930528,172.6411644,1352.69516,1390.368108,0,1289.922179,0,0,39958.32564,259.9213362,0,0,0
Teeling,90,3,IW,15169.19689,11619.44944,21165.66996,332632.4601,517.9844955,41751.44556,1571.763425,137.5964954,1394.756082,1451.202685,0,1019.868071,0,0,39099.28831,246.4880319,0,0,0
Teeling,100,1,IW,11298.74365,9052.964471,15438.60034,325723.4643,486.7403127,37362.93935,1394.488565,122.9030355,1241.414612,1124.295781,56.82595282,656.5228125,0,0,28995.90318,228.385724,0,0,0
Teeling,100,2,IW,11318.69344,9117.171165,15512.75407,330338.4353,510.3018251,39314.00512,1161.654116,128.4739616,1266.056416,1229.89981,0,612.6439218,0,0,28600.97089,254.254755,0,0,0
Teeling,100,3,IW,12029.44659,9544.944284,15112.10361,337530.8928,506.4411404,39709.10098,1358.690624,127.5368071,1268.89056,1120.034905,0,760.7389121,0,0,28657.76331,222.52222,0,0,0
Tullamore Dew,50,1,IW,2928.445749,1907.041061,3214.75511,83386.1631,760.8264433,15070.3494,3696.235751,184.1497501,1597.467639,3087.637832,0,13105.57074,0,0,1489.558667,586.7430767,0,129.522347,0
Tullamore Dew,50,2,IW,6200.270159,3800.849881,3273.39228,129263.066,607.4002206,19257.95615,5810.623627,0,1506.316229,3237.248922,0,11797.99434,0,0,2120.655085,531.1810645,0,0,0
Tullamore Dew,50,3,IW,6879.917715,4488.782406,5038.002431,134739.7247,757.4550088,20976.30983,5933.079236,0,1543.810109,3707.470471,0,13027.19147,0,0,3050.705119,626.9126194,0,145.1489482,0
Tullamore Dew,60,1,IW,6948.946058,4556.704255,5398.588765,152198.9828,788.2384628,22510.13153,6895.557623,129.154984,1630.559238,3570.185614,118.3110773,13012.1232,0,0,3111.068525,576.2593096,0,0,0
Tullamore Dew,60,2,IW,5939.869596,4238.899398,5328.790739,147189.8937,752.4537434,21956.13175,6296.666058,0,1581.085613,3352.070841,0,12586.59726,0,0,3273.201806,543.6026299,0,0,0
Tullamore Dew,60,3,IW,5980.324388,4054.396124,4916.942008,146942.7832,701.5267368,22168.21849,6312.916548,112.2902216,1477.189075,3404.365403,0,11792.62533,0,0,2721.47463,557.0374641,0,0,0
Tullamore Dew,70,1,IW,5650.964646,3978.008074,4816.058939,152311.9699,713.5222342,19905.73172,6393.955512,0,1539.480875,2637.385932,0,10872.17855,0,0,2914.913646,476.1505224,0,0,0
Tullamore Dew,70,2,IW,5256.906587,3477.64863,4497.413467,149276.6839,661.1361438,20034.89425,6446.79567,0,1418.605421,2970.906995,0,10291.09408,0,0,2334.020454,408.3985678,0,0,0
Tullamore Dew,70,3,IW,6313.492248,4184.490653,4912.4694,157551.4642,714.7939143,22383.37769,6541.870929,0,1544.093791,3019.691609,0,10147.15418,0,0,2891.384437,430.7466523,0,0,0
Tullamore Dew,80,1,IW,5041.89186,3490.738282,4256.923089,154304.0857,666.1754413,18759.78565,6126.714822,0,1428.190903,2477.409226,0,8395.425955,0,0,2555.046974,334.9151702,0,0,0
Tullamore Dew,80,2,IW,5496.859363,3748.031161,4082.351535,162724.7541,598.0098519,18715.81979,6134.137706,0,1379.157114,1889.397947,0,8932.95366,0,0,2557.285131,280.7640445,0,0,0
Tullamore Dew,80,3,IW,5097.591417,3414.526942,4181.029229,152871.6131,655.1119785,17387.70543,5694.950251,0,1432.546084,2019.184561,0,8057.729425,0,0,2646.999824,291.3005169,0,0,0
Tullamore Dew,90,1,IW,4149.172434,2807.199874,3060.204768,144181.6838,580.3971783,14471.64435,5312.593036,68.77017115,1343.454715,1590.735227,0,4506.849294,0,0,1842.106928,255.8574842,0,0,0
Tullamore Dew,90,2,IW,4595.39934,3188.360036,3456.725019,156803.2883,598.6147039,16796.50262,5753.282778,0,1368.776928,1622.216887,0,6374.3395,0,0,2040.276445,263.8163999,0,0,0
Tullamore Dew,90,3,IW,4437.444725,3091.888327,3575.155176,158973.583,603.8661315,16639.80354,5896.885119,0,1423.155566,1777.551291,0,5916.501879,0,0,2109.499813,263.2390833,0,0,0
Tullamore Dew,100,1,IW,3257.228349,2233.801889,2169.249276,156013.2047,531.825322,16514.08559,5540.430239,90.03569679,1304.18893,1519.207366,0,4574.289937,0,0,1252.737467,246.6253297,0,0,0
Tullamore Dew,100,2,IW,3143.087429,2175.292491,2344.180141,152988.3407,548.7160399,14553.58436,5465.192101,85.32638095,1325.558007,1490.805033,0,3958.353722,0,0,1202.457422,219.7498291,0,0,0
Tullamore Dew,100,3,IW,2973.981879,2209.748484,2346.379516,151138.2767,544.6590263,14134.70345,5325.620219,88.83721142,1353.529987,1253.169139,0,3574.456592,0,0,1061.12118,213.1601167,0,0,0
Wild Turkey,50,1,BU,4993.448576,2551.845276,7326.516238,199955.0268,815.2937581,9847.52699,5929.267024,396.3241331,322.8787794,3180.308078,359.309998,69098.60506,19.55186672,0,6426.480795,481.1705643,0,454.8476386,0
Wild Turkey,50,2,BU,4690.33631,2427.651402,7158.306541,200563.6307,724.5415246,9537.455934,6810.995659,360.0645801,318.354735,3140.249173,326.3569416,72763.2742,0,0,6101.408372,436.2441182,0,377.31814,0
Wild Turkey,50,3,BU,4248.705338,2219.795642,6665.906725,192436.4629,794.0900539,9504.848203,5128.453238,359.7679158,291.751301,2848.452017,139.7689452,64994.79848,13.2370213,0,5499.192789,457.3204825,0,214.9497927,0
Wild Turkey,60,1,BU,3446.415502,1776.315348,5571.208912,208451.9592,292.4232907,7787.338451,8155.686931,0,205.2283559,2597.501292,111.4223466,52517.511,55.78863045,0,4893.590139,420.7365759,0,11.88475403,0
Wild Turkey,60,2,BU,3632.650127,1891.591845,5949.285822,205566.4882,377.294157,8030.790836,7672.531816,0,167.453655,2439.845344,0,56445.43293,43.16221251,0,5425.382583,390.4930969,0,66.75213418,0
Wild Turkey,60,3,BU,3449.717803,1760.249003,5729.999142,207946.4329,426.5853884,8591.87109,8283.685654,0,246.6366577,2849.176439,207.5693259,58511.86028,32.65184414,0,4921.786018,388.651244,0,2.38753575,0
Wild Turkey,70,1,BU,2156.652382,1091.138236,3544.175099,209947.3072,0,6104.665161,7461.065662,0,0,1940.61169,0,40221.12403,659.7052226,0,2905.419913,537.4438707,0,18.56987021,0
Wild Turkey,70,2,BU,2482.989712,1247.427341,3913.529557,208889.1648,0,5733.061956,8554.332109,0,0,1852.107793,0,40257.68972,198.0846032,0,3230.634548,366.0465747,0,0,0
Wild Turkey,70,3,BU,2376.310224,1194.249538,3590.977273,213712.8359,0,6609.040584,8016.380132,0,0,2242.469777,0,41704.12902,577.1632262,0,3065.576445,511.9506245,0,12.4473134,0
Wild Turkey,80,1,BU,1596.10831,755.4249011,2136.735669,199522.0657,189.768336,4845.077511,5553.690195,129.6830427,0,1137.505275,75.5672041,25168.74036,575.2193876,0,1886.566107,423.6782191,0,0,0
Wild Turkey,80,2,BU,1866.93678,859.0528658,2469.095975,201226.9756,84.60898778,4562.244191,6299.779686,112.2605185,0,1172.814238,43.91598857,23745.63116,383.5549586,0,2119.87752,305.7968623,0,0,0
Wild Turkey,80,3,BU,1674.659453,833.8888109,2238.221875,199904.0378,23.35628313,4884.34582,5893.845175,156.838833,0,1415.692312,73.03388956,30574.80647,596.4435559,0,2040.918056,420.0120741,0,0,0
Wild Turkey,90,1,BU,1111.034239,596.5131369,1697.275085,191616.2088,541.8595035,5177.450722,5529.561808,46.75121134,79.22091122,848.104911,164.2382395,20592.7244,171.7952921,0,1364.949428,310.7612101,0,0,0
Wild Turkey,90,2,BU,1027.695852,534.9275652,1608.53695,190189.8186,540.699338,5002.174765,5248.537983,46.99375559,204.6215153,843.8865594,135.1006901,19798.65432,171.6875937,0,1369.372493,295.2231483,0,0,0
Wild Turkey,90,3,BU,1137.575955,640.8374606,1748.242005,193655.5869,527.7935793,5059.629289,6603.725304,42.98798042,57.73347836,1248.216238,120.528291,22308.62543,139.0654518,0,1377.004063,282.9728126,0,0,0
Wild Turkey,100,1,BU,790.5260048,306.6494639,1236.570052,190562.1649,423.8480117,4620.74524,8274.039271,0,422.1062815,1218.379434,0,30196.11011,0,0,874.5150766,194.3823719,0,0,0
Wild Turkey,100,2,BU,677.6423538,354.00756,1324.486326,187876.5436,419.6957936,5163.638063,6893.395788,0,326.6108377,731.3249545,0,12982.17388,0,0,954.2564787,195.4890103,0,0,0
Wild Turkey,100,3,BU,659.1209046,406.0829834,1202.358014,188061.7269,442.5587815,5075.258186,7709.733791,0,413.8898399,1017.614371,0,15220.6142,0,0,975.5443077,196.6594268,0,0,0
Woodford Rye,50,1,RW,12809.92213,8236.812833,13989.28046,885146.0275,1832.134651,41643.06373,75561.76437,844.1106419,4081.937299,1328.999915,0,73454.51671,124.5645751,13621.01805,16658.50502,479.5154701,0,0,0
Woodford Rye,50,2,RW,12436.71813,8317.65588,13395.84926,877675.6873,2273.187937,43562.60604,80640.47714,813.9112344,2261.695825,1886.35064,0,75437.31606,179.4253744,15116.5254,17114.85445,546.8010425,0,0,0
Woodford Rye,50,3,RW,10756.07863,7347.551228,13186.57666,875434.5512,2599.783348,46697.14433,79129.44671,796.6424541,1566.156886,1380.737528,0.472045571,73622.85619,184.8000133,14875.39472,16021.14499,513.9764133,0,0,0
Woodford Rye,60,1,RW,9368.785453,6448.106993,11814.2861,888550.3274,1748.163663,40904.43726,75545.07521,892.5033401,0,1126.977085,0,55701.02941,434.7753686,11846.82701,14880.4298,512.1457156,0,0,0
Woodford Rye,60,2,RW,10108.9103,7195.047609,12794.98949,935188.2625,1797.301439,44018.91789,83879.00346,889.9920761,2127.678789,1278.923484,0,66653.38828,672.16035,13515.55846,16831.94026,572.6918088,0,0,0
Woodford Rye,60,3,RW,10336.45586,6419.163105,13702.49895,976155.2024,1802.026048,50569.96106,90518.60562,1123.53414,5136.130476,1546.23987,0,75988.6897,955.2662637,15440.83706,16583.74646,639.7369346,0,0,0
Woodford Rye,70,1,RW,9213.211577,5965.572625,10872.73306,962358.3021,1032.994216,37481.31303,81089.22516,1012.421782,2186.90476,1570.881956,0,53756.60282,1120.329975,9711.969745,14496.71951,650.1300761,0,0,0
Woodford Rye,70,2,RW,7839.228466,5707.428577,10112.04668,894306.1869,1555.539212,36587.53514,74923.07081,946.0007014,698.6238604,1156.109852,0,50730.08147,1041.388195,9210.177808,13061.30688,609.63633,0,0,0
Woodford Rye,70,3,RW,8860.105523,6383.921012,11250.85521,963590.26,1255.323162,38501.20173,84327.66558,1023.927462,1430.211991,1451.923635,0,49270.84178,995.8475689,9484.244155,15092.05271,600.5331407,0,0,0
Woodford Rye,80,1,RW,6260.90177,4724.57774,8208.615537,925073.9586,1245.757258,33736.25097,77246.86022,741.6259673,251.2030365,1015.158365,42.20669367,35135.83398,2076.559112,6663.770446,11106.86998,873.3287003,0,0,0
Woodford Rye,80,2,RW,6745.608756,5017.365867,8565.858488,933629.1401,1363.074309,33097.10727,77201.08857,782.1879052,578.113628,1389.109967,42.92742124,42070.04374,1762.512479,7532.704455,11865.15601,739.746445,0,0,0
Woodford Rye,80,3,RW,6704.422292,4461.39521,8464.577148,949626.3534,782.2609482,32706.39656,74600.33936,614.2447094,742.0886748,799.4332063,28.49567435,33222.85951,1666.510446,5969.052429,10884.55375,637.993591,0,0,0
Woodford Rye,90,1,RW,5540.612915,4355.998917,6724.368815,927684.0993,1156.719762,30775.55839,72667.29507,20.71322249,246.5949353,1088.679087,0,27520.32587,115.361447,4294.997655,9343.850755,325.3786684,0,0,0
Woodford Rye,90,2,RW,5463.74632,4024.276375,6498.164101,936428.2896,988.563826,30245.62896,72061.49309,0,422.8174156,992.7345647,0,22184.79134,75.02982779,3641.536276,9076.818428,272.6383112,0,0,0
Woodford Rye,90,3,RW,5503.430343,4040.589949,6693.134618,948093.5814,1221.146185,31369.04982,72908.55684,292.5501419,1653.20308,1393.562582,0,34568.55441,295.4145179,5466.795169,9542.673599,284.595893,0,0,0
Woodford Rye,100,1,RW,4310.302948,3265.864551,4830.714455,919835.9896,482.6660528,26077.00961,65441.94206,161.26862,1150.03661,818.0570812,0,20531.9434,0,3248.534039,7006.835889,89.05134102,0,0,0
